date,low,high,open,coinbase_close,coinbase_volume
2024-06-13,77.24,79.81,78.49,79.12,296952.67113477
2024-06-14,76.32,80.26,79.12,77.57,272393.80664947
2024-06-15,77.31,79.42,77.57,79.19,102830.20331723
2024-06-16,78.55,80.09,79.19,78.95,101893.31627036
2024-06-17,75.09,79.21,78.98,76.59,178389.52163564
2024-06-18,70.63,76.76,76.58,72.64,343507.58611606
2024-06-19,72.48,74.95,72.63,73.75,129447.9208816
2024-06-20,73.19,75.32,73.76,74.68,143037.36724016
2024-06-21,72.1,74.71,74.68,74.15,147558.04493222
2024-06-22,73.52,74.86,74.14,74.58,73549.23302585
2024-06-23,73.2,75.0,74.59,73.32,93633.71719168
2024-06-24,67.5,73.4,73.33,69.67,235317.7619469
2024-06-25,69.37,71.99,69.67,71.34,125833.07085487
2024-06-26,70.35,71.95,71.35,70.97,119721.34785407
2024-06-27,70.48,73.26,70.98,73.16,107472.61117446
2024-06-28,72.42,74.68,73.16,72.77,244562.64720434
2024-06-29,72.75,76.76,72.75,74.82,190285.06583878
2024-06-30,73.99,75.89,74.82,75.21,177834.96083669
2024-07-01,74.07,75.85,75.22,74.3,152295.851143
2024-07-02,74.19,76.1,74.3,75.93,123304.93854577
2024-07-03,71.7,76.13,75.94,72.07,188761.13069753
2024-07-04,65.0,72.36,72.06,65.41,278577.58841154
2024-07-05,56.76,65.57,65.41,61.88,546363.93563431
2024-07-06,61.42,65.69,61.85,65.4,211960.69785032
2024-07-07,61.62,65.59,65.41,62.05,170288.10485018
2024-07-08,59.24,67.1,62.04,64.9,289928.3651535
2024-07-09,64.25,66.28,64.9,65.31,135015.53091038
2024-07-10,64.51,67.3,65.31,66.97,146081.98000098
2024-07-11,66.44,69.15,66.96,67.37,147955.94549087
2024-07-12,66.79,69.44,67.37,69.29,209890.97095226
2024-07-13,69.17,70.7,69.29,69.85,147944.48182367
2024-07-14,69.26,70.54,69.84,69.96,107936.62082205
2024-07-15,69.71,72.57,69.95,72.34,199044.11702007
2024-07-16,70.36,74.12,72.33,73.24,178287.64879072
2024-07-17,71.14,74.28,73.24,71.38,178457.72258524
