"time","equity","fundingRate","annualized","inPosition","spot","mark"
"1760997600000","100903.76232265933","0","0.04186470390714157","True","110589.8","110589.8"
"1761001200000","100903.76232265933","0","0.02681815705065708","True","110835.6","110835.6"
"1761004800000","100903.76232265933","0","0.01241600170672905","True","110578.66","110578.66"
"1761008400000","100903.76232265933","0","0.0007871955492640305","True","110485.75","110485.75"
"1761012000000","100903.76232265933","0","0.0001887276703961781","True","109880.91","109880.91"
"1761015600000","100903.76232265933","0","0.00015258069878158043","True","109554.12","109554.12"
"1761019200000","100903.76232265933","0","0","True","109106.45","109106.45"
"1761022800000","100903.75552351236","-1.35407075729404E-07","-0.00015099706971106203","True","107821.97","107821.97"
"1761026400000","100903.75552351236","0","-0.00015028655371641256","True","107573.08","107573.08"
"1761030000000","100903.75552351236","0","-0.00015062058483775913","True","107950.97","107950.97"
"1761033600000","100903.75552351236","0","-0.00015027141495851264","True","108108.27","108108.27"
"1761037200000","100903.75552351236","0","-0.00015014515445613543","True","107738.53","107738.53"
"1761040800000","100903.75552351236","0","-0.00014932320415737523","True","107784","107784"
"1761044400000","100903.80124527967","9.10562874637696E-07","0.0008645619032246917","True","108543.12","108543.12"
"1761048000000","100904.20199210309","0.000007980994634667187","0.00964557386039537","True","108609.48","108609.48"
"1761051600000","100904.28530112084","0.0000016591243767951651","0.011482112682085403","True","108820.95","108820.95"
"1761055200000","100904.38104928711","0.0000019068537957497674","0.013519669404344872","True","108464.23","108464.23"
"1761058800000","100905.30341457053","0.00001836918460237092","0.03358623734234479","True","112231.09","112231.09"
"1761062400000","100907.30904690626","0.00003994277677369834","0.07576582240309657","True","113460.26","113460.26"
"1761066000000","100909.30190571053","0.00003968838801709196","0.11677388199945819","True","112589.54","112589.54"
"1761069600000","100909.692820802","0.000007785192708499956","0.1249840968918784","True","112075.32","112075.32"
"1761073200000","100909.71276338771","3.97162647944948E-07","0.12528145495639076","True","112045","112045"
"1761076800000","100909.71281346148","9.97234221243393E-10","0.11661457475816099","True","111836.21","111836.21"
"1761080400000","100909.71281346148","0","0.11502135270832019","True","110855.21","110855.21"
"1761084000000","100909.71298386679","3.39367358653611E-09","0.11256678309831299","True","110882.68","110882.68"
"1761087600000","100909.63791743622","-0.0000014949707511945247","0.09400641470116874","True","109113.47","109113.47"
"1761091200000","100909.63791556752","-3.72158198942223E-11","0.05081958542356995","True","108368.77","108368.77"
"1761094800000","100909.63791556752","0","0.007304312076994091","True","108035.77","108035.77"
"1761098400000","100909.63791556752","0","-0.0012148997788264157","True","108409.84","108409.84"
"1761102000000","100909.60123491658","-7.30506297929737E-07","-0.0024760730604710926","True","108269.64","108269.64"
"1761105600000","100909.57201066693","-5.82009802720892E-07","-0.003130843373796003","True","108259.42","108259.42"
"1761109200000","100909.57201066693","0","-0.0031033803781374968","True","108671.46","108671.46"
"1761112800000","100909.54326533794","-5.72471952468123E-07","-0.003747478306317347","True","108226.41","108226.41"
"1761116400000","100909.54326533794","0","-0.0020768110777137604","True","108041.49","108041.49"
"1761120000000","100909.54326533794","0","-0.0020625963581168178","True","108366.07","108366.07"
"1761123600000","100909.54326533794","0","-0.0020562583274530677","True","108284.41","108284.41"
"1761127200000","100909.54326533794","0","-0.002063378048565347","True","108017.93","108017.93"
"1761130800000","100909.54326533794","0","-0.0012618396769841342","True","107705.5","107705.5"
"1761134400000","100909.54306851659","-3.91975678510352E-09","-0.0006287941980502808","True","107598.12","107598.12"
"1761138000000","100909.54920633532","1.222365231272E-07","-0.0004960032185865904","True","108086.22","108086.22"
"1761141600000","100909.61372725556","0.0000012849537121323146","0.0015391669289915293","True","108855.04","108855.04"
"1761145200000","100909.61503791738","2.61022279937438E-08","0.0015649053732163592","True","108951.71","108951.71"
"1761148800000","100909.68061312116","0.000001305950088787393","0.0029919353797611095","True","108424.29","108424.29"
"1761152400000","100909.74720289718","0.0000013261556027741178","0.004439947740510048","True","108224.04","108224.04"
"1761156000000","100909.74720289718","0","0.004429021354395084","True","107790.34","107790.34"
"1761159600000","100909.75236653652","1.02835444833608E-07","0.004528727079223623","True","108028.1","108028.1"
"1761163200000","100909.77035757423","3.58296977237037E-07","0.004919273486802441","True","107873.1","107873.1"
"1761166800000","100909.7853625568","2.98828782500883E-07","0.005134996718563371","True","107695.17","107695.17"
"1761170400000","100909.78500998758","-7.02152300806776E-09","0.0037467181921331826","True","107209.68","107209.68"
"1761174000000","100909.78513312111","2.45224155639014E-09","0.003724167023047783","True","107204.18","107204.18"
"1761177600000","100909.80755056645","4.46450228545554E-07","0.002777472845957498","True","107597.72","107597.72"
"1761181200000","100909.8081284236","1.15082005665366E-08","0.0013355595220807274","True","107876.1","107876.1"
"1761184800000","100909.99186536604","0.000003659176981893577","0.005333820809877346","True","108186.44","108186.44"
"1761188400000","100910.28968487773","0.00000593116597820926","0.011717854076474889","True","108428.66","108428.66"
"1761192000000","100911.30346307777","0.0000201897005851024","0.03330371687143127","True","108397.55","108397.55"
"1761195600000","100912.245833871","0.000018767600402745","0.053339468564638115","True","108682.3","108682.3"
"1761199200000","100913.31541570395","0.00002130104687385318","0.0761152708318453","True","108992.71","108992.71"
"1761202800000","100914.92219377056","0.00003199947293233576","0.11057311986030817","True","110284.41","110284.41"
"1761206400000","100915.25097112526","0.0000065477008188743195","0.11748343664482751","True","109298.59","109298.59"
"1761210000000","100915.25097112526","0","0.11777475918044922","True","109531.99","109531.99"
"1761213600000","100915.25361245176","5.26028191287033E-08","0.11415214269683893","True","109454.25","109454.25"
"1761217200000","100915.2538892994","5.51350492179715E-09","0.10790453245420048","True","109473.33","109473.33"
"1761220800000","100915.2539748408","1.70358283044081E-09","0.08577404086246732","True","109284.77","109284.77"
"1761224400000","100915.2539748408","0","0.06539485436835801","True","109185.44","109185.44"
"1761228000000","100915.26049812965","1.29913277398847E-07","0.042332369659367076","True","109526.73","109526.73"
"1761231600000","100915.26210101398","3.19219282686085E-08","0.007414573662440746","True","109627.05","109627.05"
"1761235200000","100915.53264056925","0.000005387877365174831","0.006124701859566761","True","109938","109938"
"1761238800000","100915.77376470744","0.0000048020604051047","0.011376617735160919","True","110294.02","110294.02"
"1761242400000","100916.30146651264","0.000010509341633966434","0.022731094153860276","True","111274.09","111274.09"
"1761246000000","100916.43135310107","0.0000025867308356050342","0.025515650392881922","True","110610.9","110610.9"
"1761249600000","100916.43928118027","1.57890103793024E-07","0.02564065616007387","True","110251.99","110251.99"
"1761253200000","100916.53447576186","0.0000018958289885536917","0.027673201807690066","True","109561.33","109561.33"
"1761256800000","100916.53447576186","0","0.027617002536289462","True","109584.47","109584.47"
"1761260400000","100917.36836343785","0.000016607126193134398","0.04579918059289148","True","109991.02","109991.02"
"1761264000000","100917.40129872548","6.55916250693617E-07","0.040730509167959644","True","110103.92","110103.92"
"1761267600000","100917.6558597332","0.000005069659740568672","0.041147987307690606","True","110547.46","110547.46"
"1761271200000","100917.6774767761","4.30509970901647E-07","0.030378147829979947","True","110618.14","110618.14"
"1761274800000","100917.70558281154","5.59740227544112E-07","0.027994381645637036","True","110619.25","110619.25"
"1761278400000","100917.74314697973","7.48101812032127E-07","0.02854766867181935","True","110482.55","110482.55"
"1761282000000","100918.63988567071","0.000017858823235017703","0.045698262504511096","True","111215.05","111215.05"
"1761285600000","100919.01306205956","0.0000074319210611209334","0.05372655316340244","True","111289.53","111289.53"
"1761289200000","100919.3343024141","0.000006397599173125955","0.04259724060190674","True","111493.77","111493.77"
"1761292800000","100920.00049052297","0.00001326733840881605","0.05626863580143331","True","111094.8","111094.8"
"1761296400000","100920.14625644177","0.0000029029725200945956","0.05408864212743937","True","111130.71","111130.71"
"1761300000000","100920.71270728359","0.000011281040460163571","0.0659472791675889","True","111364.53","111364.53"
"1761303600000","100920.91038636665","0.000003936838944643553","0.06961700862388018","True","111165.7","111165.7"
"1761307200000","100921.31077256125","0.000007973812602335655","0.07739048672611316","True","111091.37","111091.37"
"1761310800000","100921.62041093048","0.000006166542113625184","0.06497840333697648","True","111321.31","111321.31"
"1761314400000","100922.0470700801","0.00000849704647659056","0.06618012516747356","True","110952.71","110952.71"
"1761318000000","100922.04711410559","8.76781041620277E-10","0.05928431711202365","True","110218.27","110218.27"
"1761321600000","100922.05707563728","1.98386927300141E-07","0.04481148510740498","True","110067.28","110067.28"
"1761325200000","100922.05707563728","0","0.04164618745549947","True","110281.05","110281.05"
"1761328800000","100922.05707563728","0","0.029355081826477763","True","110243.72","110243.72"
"1761332400000","100922.05992578823","5.67616212552076E-08","0.025062203018063355","True","110616.79","110616.79"
"1761336000000","100922.05992578823","0","0.01631995871565573","True","110628.22","110628.22"
"1761339600000","100922.07004926704","2.01612153660983E-07","0.009809546786341777","True","110907.63","110907.63"
"1761343200000","100922.07634359335","1.25353418857578E-07","0.0006409256264610577","True","111104.31","111104.31"
"1761346800000","100922.07634359335","0","0.0006357293653766372","True","111037.76","111037.76"
"1761350400000","100922.08184426787","1.09547602769831E-07","0.0005368285860190114","True","111029.33","111029.33"
"1761354000000","100922.08185390818","1.91989808261874E-10","0.0005380800134774051","True","110795.94","110795.94"
"1761357600000","100922.09934979162","3.48435829478089E-07","0.000917533480873949","True","111096.55","111096.55"
"1761361200000","100922.09934979162","0","0.0008582741505929166","True","111069.12","111069.12"
"1761364800000","100922.09934979162","0","0.0008583628358055439","True","111056.45","111056.45"
"1761368400000","100922.10030986351","1.91201230928766E-08","0.000660116365333468","True","111260.42","111260.42"
"1761372000000","100922.11940374428","3.8026043127362E-07","0.0009395825250184701","True","111397.78","111397.78"
"1761375600000","100922.39654505414","0.000005519353311852256","0.0069631793481611266","True","111396.48","111396.48"
"1761379200000","100922.71045516848","0.000006251615214093877","0.01366566180108679","True","111512.02","111512.02"
"1761382800000","100922.71399846923","7.05659101252367E-08","0.013713499492226278","True","111785.07","111785.07"
"1761386400000","100922.71590376108","3.79444654415251E-08","0.013409427628021785","True","111543.79","111543.79"
"1761390000000","100922.71590376108","0","0.013406116808740388","True","111595.04","111595.04"
"1761393600000","100922.71655623462","1.29942084439923E-08","0.01341874751791458","True","111598","111598"
"1761397200000","100922.77222184623","0.0000011085975523093871","0.014632660123960925","True","111923.76","111923.76"
"1761400800000","100922.78371660132","2.28921536949942E-07","0.014483317170981287","True","111701.19","111701.19"
"1761404400000","100922.8487730339","0.0000012956186026273315","0.009854359092561637","True","111609.32","111609.32"
"1761408000000","100922.8744580356","5.11524605601302E-07","0.0035715923268846523","True","111403.56","111403.56"
"1761411600000","100922.8744580356","0","0.003502878906014069","True","111396.36","111396.36"
"1761415200000","100922.88283592583","1.66848227127017E-07","0.003636799291676781","True","111388.21","111388.21"
"1761418800000","100922.95427290251","0.0000014226890752317038","0.005199207462678465","True","111735.32","111735.32"
"1761422400000","100923.06529959319","0.0000022111302467694025","0.007603339954931456","True","111639.81","111639.81"
"1761426000000","100923.07114099056","1.16333201952118E-07","0.006535773916617041","True","111457.34","111457.34"
"1761429600000","100923.07114099056","0","0.006272606363422947","True","111496.27","111496.27"
"1761433200000","100923.07136850951","4.53110896777117E-09","0.004854878436294789","True","111645.45","111645.45"
"1761436800000","100923.10231929789","6.16394345611331E-07","0.004960330752799128","True","111665.57","111665.57"
"1761440400000","100924.0270129439","0.000018415554650158036","0.025076427449340764","True","111742.8","111742.8"
"1761444000000","100924.84262723583","0.00001624320620263381","0.0426217773986704","True","111659.54","111659.54"
"1761447600000","100925.33417210501","0.000009789265277509187","0.05191841735942524","True","111475.96","111475.96"
"1761451200000","100925.89387183826","0.00001114659008395529","0.06167837620389632","True","111285.9","111285.9"
"1761454800000","100926.22655903648","0.000006625566539459799","0.06871656110409614","True","111445.08","111445.08"
"1761458400000","100926.65683543646","0.000008569085115298367","0.07812802069264871","True","111626.23","111626.23"
"1761462000000","100926.77714386463","0.0000023959788664364733","0.08085163496785218","True","111640.08","111640.08"
"1761465600000","100927.09345690729","0.000006299470260940884","0.08709062695730022","True","111743.53","111743.53"
"1761469200000","100927.51499090256","0.000008394977472299892","0.07616432188955309","True","111799.36","111799.36"
"1761472800000","100928.53745884133","0.000020362759369423583","0.08060384927418345","True","112549.47","112549.47"
"1761476400000","100930.28810343271","0.000034864618443756205","0.10758232899735994","True","112490.79","112490.79"
"1761480000000","100932.06353017184","0.00003535816243856492","0.13351668863661267","True","113299.36","113299.36"
"1761483600000","100933.32001722079","0.000025023320985074567","0.15339438801467697","True","113583.02","113583.02"
"1761487200000","100933.83257010116","0.000010207646197471111","0.15523013555296747","True","113718.69","113718.69"
"1761490800000","100934.66998431628","0.00001667735829013709","0.17055338355765218","True","113568.48","113568.48"
"1761494400000","100935.42840782339","0.00001510423436282761","0.18008047968636515","True","113695.7","113695.7"
"1761498000000","100935.93423223917","0.00001007364678279511","0.181820021688068","True","113552.4","113552.4"
"1761501600000","100936.45885236874","0.0000104479691283068","0.17193258718971585","True","113459.44","113459.44"
"1761505200000","100938.0665210652","0.000032017210095851126","0.16844562686399744","True","113607.22","113607.22"
"1761508800000","100939.18609343619","0.000022296623613385528","0.15500955318648058","True","113599.14","113599.14"
"1761512400000","100940.52125718302","0.000026590191305509162","0.157040630644508","True","113335.74","113335.74"
"1761516000000","100941.70999316643","0.000023674037949145214","0.17204814839574076","True","113483.37","113483.37"
"1761519600000","100943.3426738464","0.00003251533134026984","0.18921429617468488","True","114690.03","114690.03"
"1761523200000","100944.45764109977","0.000022204911297741725","0.19697217027386102","True","114552.87","114552.87"
"1761526800000","100945.70674105623","0.00002487620479602245","0.21270871292812815","True","114772.35","114772.35"
"1761530400000","100946.89972236812","0.000023758584954665156","0.22682146885614562","True","115290.63","115290.63"
"1761534000000","100948.03566210454","0.000022622584664054158","0.21642242016922417","True","114894.28","114894.28"
"1761537600000","100949.2494251985","0.000024172460452959515","0.21816443678002856","True","114984.1","114984.1"
"1761541200000","100950.75542578247","0.00002999245877462114","0.22098077317095738","True","115269.99","115269.99"
"1761544800000","100952.07861198312","0.000026351654837677144","0.22371960664340185","True","115558.68","115558.68"
"1761548400000","100953.16199250022","0.000021575851857073565","0.2135635000393561","True","116058.26","116058.26"
"1761552000000","100953.76708491702","0.000012050599155781976","0.20204704417984676","True","115565.59","115565.59"
"1761555600000","100953.89762735991","0.000002599792376190898","0.17797026552123013","True","115022.54","115022.54"
"1761559200000","100954.07937429461","0.0000036195453735424238","0.15661343968506886","True","115252.08","115252.08"
"1761562800000","100954.58307870313","0.000010031426194474236","0.14233877020573985","True","115450.45","115450.45"
"1761566400000","100954.90826431483","0.000006476170166787743","0.12302327007241312","True","115356.93","115356.93"
"1761570000000","100954.97593922539","0.0000013477663865024164","0.09188044193066969","True","115065.04","115065.04"
"1761573600000","100955.08281968506","0.0000021285567978529416","0.06552399384781431","True","115254.25","115254.25"
"1761577200000","100955.24706956258","0.0000032710861685838","0.045686396344489386","True","114808.54","114808.54"
"1761580800000","100955.42078814689","0.0000034596583387389536","0.03616586113743462","True","114959.03","114959.03"
"1761584400000","100955.54727908739","0.000002519105476119715","0.035922464393124756","True","115499.52","115499.52"
"1761588000000","100955.66542699358","0.000002352951415523861","0.034593802079881844","True","115707.21","115707.21"
"1761591600000","100956.03470294757","0.000007354242716860605","0.031685052497009564","True","115350.91","115350.91"
"1761595200000","100956.44087857418","0.000008089110898202032","0.033431762914854814","True","114931.71","114931.71"
"1761598800000","100957.00194170752","0.000011173742610667991","0.044124541933205606","True","114471.71","114471.71"
"1761602400000","100957.71244213787","0.000014149831742017289","0.05746248157924233","True","114314.75","114314.75"
"1761606000000","100958.42878835232","0.000014266252306843916","0.06936130014414607","True","114113.72","114113.72"
"1761609600000","100959.16575935291","0.000014677001183594347","0.08184929307591075","True","114112.59","114112.59"
"1761613200000","100959.79125391274","0.000012456914027195495","0.09326883126642688","True","113959.59","113959.59"
"1761616800000","100960.62640950903","0.000016632377210605727","0.10934718043188249","True","114434.31","114434.31"
"1761620400000","100961.23920103573","0.000012203929266335771","0.11445270712717354","True","113936.3","113936.3"
"1761624000000","100961.75101890469","0.000010193008222093249","0.11647024007209886","True","113918.31","113918.31"
"1761627600000","100962.33059706425","0.000011542474978191771","0.11651821294015267","True","113976.39","113976.39"
"1761631200000","100962.93138233083","0.00001196482095167615","0.1140259991630144","True","113614.18","113614.18"
"1761634800000","100963.03520548162","0.000002067669563419743","0.1005054551721991","True","114116.08","114116.08"
"1761638400000","100963.1628337237","0.0000025417551824703885","0.08721643958114862","True","114198","114198"
"1761642000000","100963.60529622258","0.000008811774974223841","0.08310621895453287","True","114418","114418"
"1761645600000","100963.71656674083","0.0000022159861469147185","0.0675909437589345","True","114522.41","114522.41"
"1761649200000","100964.01948367132","0.000006032682620759174","0.06056362631897854","True","114596.76","114596.76"
"1761652800000","100965.22327828863","0.00002397393521437478","0.0754905238351659","True","114340.75","114340.75"
"1761656400000","100966.10375925776","0.00001753504576944599","0.08202324720079936","True","114451.85","114451.85"
"1761660000000","100966.894470275","0.00001574724992787656","0.08581977496515317","True","115517.02","115517.02"
"1761663600000","100967.84515404582","0.000018933155874987962","0.10440517027138121","True","115073.63","115073.63"
"1761667200000","100968.70538036329","0.000017131668233258535","0.1203113317151552","True","114656.13","114656.13"
"1761670800000","100969.61952700284","0.00001820550781495851","0.1307692548066939","True","115357.36","115357.36"
"1761674400000","100972.07544733152","0.00004891039883765449","0.1816291117773848","True","115304.74","115304.74"
"1761678000000","100973.14642242453","0.000021328794070720175","0.19834858040926148","True","115023.32","115023.32"
"1761681600000","100973.75701919638","0.000012160220057337045","0.18494907975512637","True","113687.95","113687.95"
"1761685200000","100973.82768470721","0.000001407325098639208","0.16746063057381405","True","112820.91","112820.91"
"1761688800000","100973.8470660824","3.85985970045343E-07","0.15204817629662032","True","113024.47","113024.47"
"1761692400000","100973.86275539594","3.1245744175266E-07","0.13116068181925566","True","113244.82","113244.82"
"1761696000000","100973.91840335671","0.0000011082460306415569","0.11322235284731977","True","112912.04","112912.04"
"1761699600000","100974.15621507709","0.000004736092598822211","0.09915619576713072","True","112464.55","112464.55"
"1761703200000","100974.15902640966","5.59885413438625E-08","0.04564136473453566","True","112519.15","112519.15"
"1761706800000","100974.15924048802","4.26343549175286E-09","0.02223671415656513","True","112680.31","112680.31"
"1761710400000","100974.1865202552","5.43284844144878E-07","0.009417917898345838","True","112536.42","112536.42"
"1761714000000","100974.20667315264","4.0135106998447E-07","0.008257414258263906","True","112822.86","112822.86"
"1761717600000","100974.53763208412","0.00000659114758244929","0.015079099330594066","True","113058.22","113058.22"
"1761721200000","100974.59557803617","0.0000011540112245415517","0.016031417182692503","True","113297.55","113297.55"
"1761724800000","100975.92878388397","0.00002655119915196981","0.043748980496569514","True","113578.54","113578.54"
"1761728400000","100977.77050405866","0.00003667841633122254","0.0781790717689172","True","113088.46","113088.46"
"1761732000000","100978.80124861923","0.00002052759080518007","0.10052024404114049","True","113011.53","113011.53"
"1761735600000","100979.97530275272","0.000023381644451194634","0.12618740536234288","True","112892.29","112892.29"
"1761739200000","100981.24106434154","0.00002520802626193827","0.15294790647162884","True","113156.82","113156.82"
"1761742800000","100981.86236257009","0.000012373342816002993","0.1664054319188091","True","113186.5","113186.5"
"1761746400000","100982.75111938948","0.000017699861839311185","0.1788795908399871","True","112898.01","112898.01"
"1761750000000","100983.02082597463","0.000005371288512538728","0.18389431457228483","True","112486.73","112486.73"
"1761753600000","100983.2854197246","0.000005269464847959145","0.16103079242400578","True","111521.06","111521.06"
"1761757200000","100983.28814376042","5.42500001539931E-08","0.12040663222473841","True","111121.29","111121.29"
"1761760800000","100983.40850733026","0.0000023970770295269717","0.1005317515445562","True","111838.07","111838.07"
"1761764400000","100983.53405852572","0.000002500390168636219","0.07761352820016276","True","110821.48","110821.48"
"1761768000000","100983.57211611328","7.57928408475994E-07","0.05097534570442287","True","110645.82","110645.82"
"1761771600000","100983.72786947594","0.000003101875496316402","0.04091089823479492","True","111452.32","111452.32"
"1761775200000","100984.48992934826","0.000015176653679492444","0.038308674723307214","True","111630.31","111630.31"
"1761778800000","100984.65703417508","0.0000033279433506595344","0.03598103920242275","True","111039.55","111039.55"
"1761782400000","100984.6460369382","-2.19013310785811E-07","0.029710762122108016","True","110048.42","110048.42"
"1761786000000","100984.6460369382","0","0.029545067026283685","True","110556.95","110556.95"
"1761789600000","100984.6460369382","0","0.02709391495632685","True","110461.91","110461.91"
"1761793200000","100984.73667508642","0.0000018050862350026983","0.02611759918131836","True","110976.58","110976.58"
"1761796800000","100984.76566085347","5.77260349494049E-07","0.025907166870269817","True","110769.21","110769.21"
"1761800400000","100984.73494436425","-6.11728206979749E-07","0.02197114033948171","True","108574.37","108574.37"
"1761804000000","100984.83952312607","0.0000020827177864450204","0.007706018049627088","True","110278.99","110278.99"
"1761807600000","100985.69869846058","0.000017110737588534714","0.02290589976740635","True","110780.92","110780.92"
"1761811200000","100986.51682719575","0.000016293282103266594","0.040662298125841816","True","111366.72","111366.72"
"1761814800000","100986.93369965092","0.000008302141486010002","0.049874940770918134","True","110730.55","110730.55"
"1761818400000","100987.04608708958","0.000002238229955939017","0.052276981746242186","True","110173.8","110173.8"
"1761822000000","100987.26491275553","0.000004357979561839315","0.055341533320133925","True","110108.84","110108.84"
"1761825600000","100987.3338782449","0.0000013734686552393736","0.056120171603889366","True","109725.11","109725.11"
"1761829200000","100987.3338782449","0","0.05566474646982873","True","108375.45","108375.45"
"1761832800000","100987.32814251659","-1.14228770205342E-07","0.054095025689925254","True","107635.14","107635.14"
"1761836400000","100987.32814251659","0","0.03551970191677611","True","108271.68","108271.68"
"1761840000000","100987.32814251659","0","0.017772040711662204","True","107701.49","107701.49"
"1761843600000","100987.32814251659","0","0.008631605419224794","True","108131.32","108131.32"
"1761847200000","100987.32830060937","3.14846558354652E-09","0.006153179708043082","True","107470.65","107470.65"
"1761850800000","100987.32832176844","4.21389102932102E-10","0.001380850465858475","True","106824.52","106824.52"
"1761854400000","100987.37594275583","9.48386419288722E-07","0.0009440121887923492","True","106510.56","106510.56"
"1761858000000","100987.37818730013","4.47007812608637E-08","0.000982204858032464","True","107498.05","107498.05"
"1761861600000","100987.37863931354","9.00198412215556E-09","0.0011095912659375168","True","107905.94","107905.94"
"1761865200000","100987.37864744915","1.62023243069941E-10","0.0011163312589029053","True","107898.64","107898.64"
"1761868800000","100987.38049255182","3.67457796781803E-08","0.0011506154447072025","True","108306.53","108306.53"
"1761872400000","100987.74053497378","0.000007170354124010316","0.008994043629937205","True","109293.79","109293.79"
"1761876000000","100988.57881291158","0.000016694559589548744","0.026911267842290486","True","109600.1","109600.1"
"1761879600000","100988.76107300862","0.0000036297651571907443","0.030622952359053986","True","108828.91","108828.91"
"1761883200000","100988.76153765887","9.25365064691354E-09","0.02950743660976711","True","109207.21","109207.21"
"1761886800000","100989.05666681542","0.000005877586738793567","0.03606683815722257","True","110076.44","110076.44"
"1761890400000","100989.31903219654","0.000005225086205687671","0.04180244819036339","True","109869.47","109869.47"
"1761894000000","100989.36435914921","9.02700021515039E-07","0.04277016845547365","True","109618.97","109618.97"
"1761897600000","100990.04923856503","0.000013639581460248315","0.057647988751336116","True","109401.53","109401.53"
"1761901200000","100990.37387050164","0.000006465143559433961","0.05732272715858684","True","110025.23","110025.23"
"1761904800000","100991.32729797882","0.000018987797619844108","0.0598629061039209","True","109825.74","109825.74"
"1761908400000","100991.81358482869","0.00000968455022707685","0.0660033911296964","True","109790.57","109790.57"
"1761912000000","100992.73046651395","0.000018259977080546936","0.08611109286093083","True","110384.99","110384.99"
"1761915600000","100994.14944799274","0.000028259446880154926","0.11116690500421501","True","109616.46","109616.46"
"1761919200000","100995.35446398878","0.000023998259342770915","0.1315859204709761","True","110100.61","110100.61"
"1761922800000","100996.30966485557","0.000019023115212260617","0.15103889261012582","True","110703.05","110703.05"
"1761926400000","100996.84020085602","0.000010565785492817533","0.14726708987934","True","110142","110142"
"1761930000000","100996.97460034117","0.0000026766065434951077","0.14391474740365284","True","108763.83","108763.83"
"1761933600000","100997.05388892515","0.0000015790562177941569","0.1246458190678844","True","109240.06","109240.06"
"1761937200000","100997.38635748457","0.000006621212281590127","0.12129148124042916","True","109382.1","109382.1"
"1761940800000","100997.63443618962","0.000004940562715129578","0.10730475801833475","True","109765.63","109765.63"
"1761944400000","100997.87484568906","0.000004787828157461415","0.081064567311406","True","109406.89","109406.89"
"1761948000000","100998.12196627056","0.0000049214813937961355","0.0604516447196634","True","109520.71","109520.71"
"1761951600000","100998.31813401789","0.000003906740234475235","0.044162193284652276","True","109541.43","109541.43"
"1761955200000","100998.36658266654","9.64869544409321E-07","0.033489801210917984","True","109558.17","109558.17"
"1761958800000","100998.49779122426","0.0000026130582551261883","0.03301709678286158","True","109679.18","109679.18"
"1761962400000","100998.53331844592","7.07535403533126E-07","0.0321966764555853","True","109681.78","109681.78"
"1761966000000","100998.52920958682","-8.18291761490928E-08","0.024889527638690363","True","109732.39","109732.39"
"1761969600000","100998.52920958682","0","0.019547913458229305","True","110170.13","110170.13"
"1761973200000","100998.52920958682","0","0.014258488717992252","True","110228.42","110228.42"
"1761976800000","100998.52920958682","0","0.00887869382315526","True","110074.59","110074.59"
"1761980400000","100998.52920958682","0","0.004601683684893579","True","109940.13","109940.13"
"1761984000000","100998.52920958682","0","0.0035456932998960073","True","110012.16","110012.16"
"1761987600000","100998.52920958682","0","0.0006851504430180081","True","110179.4","110179.4"
"1761991200000","100998.52920958682","0","-0.00008960294788325665","True","109932.23","109932.23"
"1761994800000","100998.52920958682","0","0","True","110087.49","110087.49"
"1761998400000","100998.57042183577","8.20754447673614E-07","0.0008994007720324797","True","110064.58","110064.58"
"1762002000000","100998.612318286","8.34380524041239E-07","0.0018148833472395969","True","109967.02","109967.02"
"1762005600000","100998.65533243629","8.56639859923818E-07","0.00275128879543002","True","109895.55","109895.55"
"1762009200000","100998.72003441486","0.0000012885595434431108","0.00415947307129681","True","109879.22","109879.22"
"1762012800000","100998.72782576266","1.55167056465119E-07","0.004332311747127552","True","110258.26","110258.26"
"1762016400000","100998.84949086573","0.000002422997458853116","0.006990182290616146","True","110425.48","110425.48"
"1762020000000","100998.89621667005","9.30558576618595E-07","0.007988911055899925","True","110173.34","110173.34"
"1762023600000","100999.29103452443","0.000007862917416616386","0.01660337950413567","True","110304.07","110304.07"
"1762027200000","100999.44069595243","0.000002980552768294486","0.018958004321765105","True","110266.68","110266.68"
"1762030800000","101000.26361368253","0.000016388656390696113","0.03592517329496138","True","110377.84","110377.84"
"1762034400000","101001.96638036938","0.00003391111544155059","0.07193483593333462","True","109825.52","109825.52"
"1762038000000","101002.24043777317","0.000005457936386169188","0.0764927462619537","True","110034.21","110034.21"
"1762041600000","101002.66694506808","0.000008494022243884474","0.08590601486479482","True","110051.71","110051.71"
"1762045200000","101003.82270083923","0.00002301722701093191","0.10866855942155643","True","109920.02","109920.02"
"1762048800000","101004.56081243198","0.000014699716422758453","0.12353708060579972","True","109938.08","109938.08"
"1762052400000","101005.47633424318","0.00001823289477577673","0.13509140497589864","True","109986.99","109986.99"
"1762056000000","101006.1520395","0.000013456875298924759","0.14655939823494993","True","110008.56","110008.56"
"1762059600000","101007.00980298314","0.00001708262014005169","0.14751173539223758","True","110624.69","110624.69"
"1762063200000","101007.61618050409","0.000012076192394847308","0.1229546404075224","True","110459.8","110459.8"
"1762066800000","101008.09634854247","0.000009562692238878886","0.12763128532666346","True","110628.9","110628.9"
"1762070400000","101008.88009475089","0.000015608543645846517","0.13535133405868918","True","110862.99","110862.99"
"1762074000000","101010.97423435836","0.000041705425956892454","0.15529467266098637","True","110800.44","110800.44"
"1762077600000","101013.33673003706","0.000047049818574247675","0.19033992825618415","True","110671.59","110671.59"
"1762081200000","101014.74636886654","0.000028073385183497525","0.20100090696776526","True","110454.43","110454.43"
