"time","equity","spot","future","basis","annualized","netAnnualized","amortizedExecution","daysToExpiry","instrument","volume","marginUsed","cashBuffer","reason","inPosition"
"1764025200000","100025.42440306196","88266.2","88632.5","0.004149946412103311","0.04827826104917","0.00164479491371183","0.011633466135458168","31.375","BTC-26DEC25","32.4966164","0","1","hold","False"
"1764028800000","100025.42440306196","88080.14","88435","0.00402883101684437","0.04693159535579346","0.0002826591855806908","0.011648936170212766","31.333333333333332","BTC-26DEC25","17.94326576","0","1","hold","False"
"1764032400000","100025.42440306196","87708.69","88020","0.0035493632386938145","0.04140136081352572","-0.0052630865899363334","0.01166444740346205","31.291666666666668","BTC-26DEC25","8.63052806","0","1","hold","False"
"1764036000000","100025.42440306196","87886.61","88210","0.0036796276474879708","0.042978050922659494","-0.003701949077340505","0.01168","31.25","BTC-26DEC25","9.43692089","0","1","hold","False"
"1764039600000","100025.42440306196","87786.04","88150","0.004145989499013902","0.04848981042905445","0.0017942163035537858","0.011695594125500667","31.208333333333332","BTC-26DEC25","8.59011849","0","1","hold","False"
"1764043200000","100025.42440306196","88311.44","88655","0.0038903227033779686","0.045560463745442516","-0.0011507662010815482","0.011711229946524064","31.166666666666668","BTC-26DEC25","10.32718722","0","1","hold","False"
"1764046800000","100025.42440306196","88093.22","88382.5","0.003283794144430141","0.038508750609381574","-0.008218157021140517","0.01172690763052209","31.125","BTC-26DEC25","3.56455719","0","1","hold","False"
"1764050400000","100025.42440306196","87981.14","88307.5","0.0037094313622214603","0.04355847015155495","-0.003184157194289553","0.011742627345844504","31.083333333333332","BTC-26DEC25","6.39612771","0","1","hold","False"
"1764054000000","100025.42440306196","87375.34","87680","0.003486796160106609","0.040999106526891135","-0.005759282734853832","0.011758389261744967","31.041666666666668","BTC-26DEC25","22.62708392","0","1","hold","False"
"1764057600000","100025.42440306196","86984.76","87305","0.003681564448760888","0.04334745238057174","-0.003426741167815354","0.011774193548387097","31","BTC-26DEC25","857.17732135","0","1","hold","False"
"1764061200000","100025.42440306196","87209.26","87482.5","0.0031331535206238215","0.03694000651502648","-0.00985003386182413","0.011790040376850606","30.958333333333332","BTC-26DEC25","6.63196949","0","1","hold","False"
"1764064800000","100025.42440306196","87382.27","87707.5","0.0037219220787008123","0.04394075122563223","-0.002865178693505237","0.011805929919137466","30.916666666666668","BTC-26DEC25","9.86352904","0","1","hold","False"
"1764068400000","100025.42440306196","87334.41","87695","0.00412884222839538","0.04881060448143526","0.0019887421332571223","0.011821862348178138","30.875","BTC-26DEC25","8.80457916","0","1","hold","False"
"1764072000000","100025.42440306196","87478.15","87807.5","0.0037649401593427","0.04456875107546224","-0.002269086762375602","0.01183783783783784","30.833333333333332","BTC-26DEC25","5.90657469","0","1","hold","False"
"1764075600000","100025.42440306196","87035.14","87375","0.0039048595774073824","0.046287645328942716","-0.0005662112339801517","0.011853856562922867","30.791666666666668","BTC-26DEC25","25.61892289","0","1","hold","False"
"1764079200000","100025.42440306196","86691.45","87037.5","0.003991743130377978","0.04738166642562478","0.00051174772643779","0.011869918699186991","30.75","BTC-26DEC25","174.58743866","0","1","hold","False"
"1764082800000","100025.42440306196","86946","87255","0.0035539300255331696","0.04224209908232099","-0.0046439253410168685","0.011886024423337856","30.708333333333332","BTC-26DEC25","31.23928779","0","1","hold","False"
"1764086400000","100025.42440306196","87068.02","87420","0.004042586474344967","0.04811556727617108","0.0012133933631275993","0.011902173913043478","30.666666666666668","BTC-26DEC25","16.21837553","0","1","hold","False"
"1764090000000","100025.42440306196","87568.62","87930","0.004126820772098583","0.049184965936848415","0.0022665985899096384","0.011918367346938777","30.625","BTC-26DEC25","26.96274197","0","1","hold","False"
"1764093600000","100025.42440306196","87183.75","87540","0.004086197255795954","0.04876714981031683","0.0018325449056846767","0.011934604904632154","30.583333333333332","BTC-26DEC25","13.64092653","0","1","hold","False"
"1764097200000","100025.42440306196","86834.43","87160","0.0037493192504403083","0.044807689814266166","-0.0021431969524459762","0.011950886766712143","30.541666666666668","BTC-26DEC25","20.17122006","0","1","hold","False"
"1764100800000","100025.42440306196","87343.65","87690","0.003965371266257067","0.04745444302242064","0.00048722990766654137","0.0119672131147541","30.5","BTC-26DEC25","23.07225228","0","1","hold","False"
"1764104400000","100025.42440306196","86995.04","87337.5","0.003936546267465424","0.04717393338303299","0.00019034925170603907","0.01198358413132695","30.458333333333332","BTC-26DEC25","5.63265541","0","1","hold","False"
"1764108000000","100025.42440306196","87596.32","87937.5","0.0038949124803415724","0.04673894976409887","-0.00026105023590113074","0.012","30.416666666666668","BTC-26DEC25","11.2743234","0","1","hold","False"
"1764111600000","100025.42440306196","87325.01","87672.5","0.003979272375691734","0.04781677093423811","0.0008003100288883173","0.012016460905349795","30.375","BTC-26DEC25","11.58621575","0","1","hold","False"
"1764115200000","100025.42440306196","87538.6","87855","0.003614405530817155","0.04349202259609654","-0.0035409444368704954","0.012032967032967034","30.333333333333332","BTC-26DEC25","5.7919715","0","1","hold","False"
"1764118800000","100025.42440306196","87884.03","88207.5","0.003680645960363993","0.04435001184702693","-0.00269950672243662","0.01204951856946355","30.291666666666668","BTC-26DEC25","9.14529754","0","1","hold","False"
"1764122400000","100025.42440306196","87678","87997.5","0.0036440156025456805","0.043969113881956144","-0.003097001820523195","0.012066115702479339","30.25","BTC-26DEC25","7.03485419","0","1","hold","False"
"1764126000000","100025.42440306196","87084.48","87395","0.003565732952645506","0.04308389057265467","-0.003998868048034983","0.012082758620689657","30.208333333333332","BTC-26DEC25","3.8887963","0","1","hold","False"
"1764129600000","100025.42440306196","87192.15","87545","0.004046809259778517","0.04896415623709918","0.0018647087232870271","0.012099447513812155","30.166666666666668","BTC-26DEC25","3.61002373","0","1","hold","False"
"1764133200000","100025.42440306196","87484.3","87815","0.00378010683059693","0.04580046450349807","-0.0013157180691160397","0.012116182572614109","30.125","BTC-26DEC25","2.03853968","0","1","hold","False"
"1764136800000","100025.42440306196","87760.76","88160","0.004549185763660368","0.05519510704939727","0.008062143060477596","0.012132963988919668","30.083333333333332","BTC-26DEC25","13.26250748","0","1","hold","False"
"1764140400000","100025.42440306196","87903.99","88232.5","0.003737145492485494","0.04540554024157133","-0.0017442517140458715","0.012149791955617198","30.041666666666668","BTC-26DEC25","2.10647533","0","1","hold","False"
"1764144000000","100025.42440306196","87380.9","87715","0.0038234900304301433","0.04651912870356674","-0.0006475379630999263","0.012166666666666666","30","BTC-26DEC25","68.29777929","0","1","hold","False"
"1764147600000","100025.42440306196","86791.05","87090","0.003444479586316662","0.04196612124636156","-0.005217467070745535","0.012183588317107093","29.958333333333332","BTC-26DEC25","19.70275708","0","1","hold","False"
"1764151200000","100025.42440306196","86913.48","87217.5","0.0034979614209442733","0.04267707806054573","-0.004523479042518337","0.012200557103064065","29.916666666666668","BTC-26DEC25","5.43533537","0","1","hold","False"
"1764154800000","100025.42440306196","87077.36","87382.5","0.003504240367415923","0.04281331327554182","-0.004404259946215504","0.012217573221757322","29.875","BTC-26DEC25","7.07111078","0","1","hold","False"
"1764158400000","100025.42440306196","86626.01","86895","0.0031051874604406393","0.037990840996452516","-0.009243795875055867","0.012234636871508381","29.833333333333332","BTC-26DEC25","20.17387468","0","1","hold","False"
"1764162000000","100025.42440306196","87097.98","87417.5","0.003668512174449967","0.044945687619834564","-0.0023060606319136884","0.012251748251748252","29.791666666666668","BTC-26DEC25","14.09013841","0","1","hold","False"
"1764165600000","100025.42440306196","86864.3","87150","0.0032890381894516985","0.04035290551764269","-0.006916002045382524","0.01226890756302521","29.75","BTC-26DEC25","24.98457182","0","1","hold","False"
"1764169200000","100025.42440306196","86945.14","87260","0.003621364000333971","0.04449249459035847","-0.0027936204166541523","0.012286115007012623","29.708333333333332","BTC-26DEC25","17.42943029","0","1","hold","False"
"1764172800000","100025.42440306196","87794.03","88137.5","0.003912225011199588","0.04813355491307358","0.0008301841265567246","0.012303370786516853","29.666666666666668","BTC-26DEC25","35.29006635","0","1","hold","False"
"1764176400000","100025.42440306196","89816.01","90187.5","0.004136122279313037","0.05095981879997497","0.0036391436944897392","0.012320675105485233","29.625","BTC-26DEC25","147.43011641","0","1","hold","False"
"1764180000000","100025.42440306196","90128.02","90462.5","0.0037111655176713665","0.045788464696903064","-0.0015495634721110225","0.012338028169014087","29.583333333333332","BTC-26DEC25","37.73177428","0","1","hold","False"
"1764183600000","100025.42440306196","89948","90287.5","0.003774402988393266","0.046634372606946424","-0.0007210575764104166","0.01235543018335684","29.541666666666668","BTC-26DEC25","18.82167158","0","1","hold","False"
"1764187200000","100025.42440306196","89856.06","90230","0.004161544585863153","0.05149029741830681","0.004117416062374599","0.012372881355932204","29.5","BTC-26DEC25","17.05303436","0","1","hold","False"
"1764190800000","100025.42440306196","90186.06","90525","0.0037582304848442494","0.04656591095790046","-0.000824470937431928","0.01239038189533239","29.458333333333332","BTC-26DEC25","30.73220143","0","1","hold","False"
"1764194400000","100025.42440306196","90370","90745","0.004149607170521152","0.05148804364555991","0.004080111634228457","0.012407932011331444","29.416666666666668","BTC-26DEC25","22.84267387","0","1","hold","False"
"1764198000000","100025.42440306196","90468.84","90862.5","0.004351332458778057","0.05406762033885926","0.006642088423965634","0.012425531914893616","29.375","BTC-26DEC25","13.81955817","0","1","hold","False"
"1764201600000","100025.42440306196","90469.78","90832.5","0.004009294595388679","0.049888381613075045","0.0024451997948932262","0.012443181818181819","29.333333333333332","BTC-26DEC25","19.66685538","0","1","hold","False"
"1764205200000","100025.42440306196","91138.04","91517.5","0.0041635742879702065","0.05188180762819204","0.00442092569362589","0.012460881934566145","29.291666666666668","BTC-26DEC25","26.06296738","0","1","hold","False"
"1764208800000","100025.42440306196","91376.9","91665","0.003152875617360662","0.03934357607988519","-0.008135056398747294","0.012478632478632479","29.25","BTC-26DEC25","36.36386093","0","1","hold","False"
"1764212400000","100025.42440306196","91072.91","91415","0.003756221251742131","0.04693936970793305","-0.0005570639582581083","0.012496433666191156","29.208333333333332","BTC-26DEC25","14.52644848","0","1","hold","False"
"1764216000000","100025.42440306196","91261.62","91615","0.0038721644432786473","0.048457372175887074","0.0009430864616013605","0.012514285714285714","29.166666666666668","BTC-26DEC25","4.25593033","0","1","hold","False"
"1764219600000","100025.42440306196","90949.31","91295","0.0038009084400969506","0.04763370233941243","0.00010151349821071326","0.012532188841201716","29.125","BTC-26DEC25","10.09984455","0","1","hold","False"
"1764223200000","100025.42440306196","91222.94","91522.5","0.0032838231260690076","0.04121245069393196","-0.006337692572543688","0.012550143266475645","29.083333333333332","BTC-26DEC25","10.70524156","0","1","hold","False"
"1764226800000","100025.42440306196","91396.51","91720","0.0035394130476098518","0.04448387130138064","-0.003084277909523238","0.012568149210903875","29.041666666666668","BTC-26DEC25","15.17459419","0","1","hold","False"
"1764230400000","100025.42440306196","91482.18","91837.5","0.0038840351202824586","0.04888526961734819","0.0012990627207964643","0.012586206896551724","29","BTC-26DEC25","7.35818943","0","1","hold","False"
"1764234000000","100025.42440306196","91552.05","91895","0.003745956535107675","0.047215221938911124","-0.0003890946078514649","0.01260431654676259","28.958333333333332","BTC-26DEC25","11.84741677","0","1","hold","False"
"1764237600000","100025.42440306196","91595.95","91955","0.003919933141148801","0.04947927134937104","0.0018567929632038894","0.012622478386167148","28.916666666666668","BTC-26DEC25","18.52902329","0","1","hold","False"
"1764241200000","100025.42440306196","91364.45","91690","0.0035632020988469737","0.04504134254819551","-0.0025993500924971318","0.01264069264069264","28.875","BTC-26DEC25","6.40677295","0","1","hold","False"
"1764244800000","100025.42440306196","90966","91297.5","0.0036442187190819375","0.04613201731092164","-0.0015269422266506148","0.012658959537572255","28.833333333333332","BTC-26DEC25","8.75454366","0","1","hold","False"
"1764248400000","100025.42440306196","90836.62","91217.5","0.004193022593751428","0.053156118554649065","0.005478839249294499","0.012677279305354559","28.791666666666668","BTC-26DEC25","12.40392733","0","1","hold","False"
"1764252000000","100025.42440306196","90768","91147.5","0.004180988894764592","0.05308038075092439","0.005384728577011338","0.012695652173913044","28.75","BTC-26DEC25","6.99234106","0","1","hold","False"
"1764255600000","100025.42440306196","90947.07","91220","0.003000976282138579","0.03815464765099267","-0.009559430723463064","0.012714078374455734","28.708333333333332","BTC-26DEC25","18.75474804","0","1","hold","False"
"1764259200000","100025.42440306196","91448.02","91820","0.004067665981176916","0.05179179359754328","0.004059235458008391","0.012732558139534883","28.666666666666668","BTC-26DEC25","42.28885352","0","1","hold","False"
"1764262800000","100025.42440306196","91462.07","91815","0.003858758062221801","0.04920337791129982","0.00145228620824305","0.01275109170305677","28.625","BTC-26DEC25","17.50172792","0","1","hold","False"
"1764266400000","100025.42440306196","91774.02","92135","0.003933357174503049","0.050227709691904834","0.0024580303916132886","0.012769679300291546","28.583333333333332","BTC-26DEC25","32.50061558","0","1","hold","False"
"1764270000000","100025.42440306196","91521.61","91822.5","0.00328763884289196","0.04204338140691032","-0.005744939760972889","0.012788321167883211","28.541666666666668","BTC-26DEC25","15.00519842","0","1","hold","False"
"1764273600000","100025.42440306196","91426.21","91747.5","0.0035142001402004297","0.04500642284818094","-0.002800594695678709","0.012807017543859649","28.5","BTC-26DEC25","10.89793061","0","1","hold","False"
"1764277200000","100025.42440306196","91420.43","91700","0.0030580691865047527","0.03922208795575642","-0.008603680711886334","0.012825768667642753","28.458333333333332","BTC-26DEC25","11.55456037","0","1","hold","False"
"1764280800000","100025.42440306196","91309.88","91620","0.003396346594694899","0.04362462781455618","-0.004219946965502472","0.01284457478005865","28.416666666666668","BTC-26DEC25","8.43684104","0","1","hold","False"
"1764284400000","100025.42440306196","91316.7","91615","0.003266653306569278","0.0420203861461775","-0.0058430499771705184","0.012863436123348018","28.375","BTC-26DEC25","7.3917615","0","1","hold","False"
"1764288000000","100025.42440306196","91192.07","91492.5","0.0032944750568770775","0.04244059043859294","-0.005441762502583532","0.012882352941176472","28.333333333333332","BTC-26DEC25","6.16220175","0","1","hold","False"
"1764291600000","100025.42440306196","90771.87","91095","0.003559803273855744","0.04592618067595922","-0.0019751448026858413","0.012901325478645065","28.291666666666668","BTC-26DEC25","6.5531954","0","1","hold","False"
"1764295200000","100025.42440306196","91059.27","91422.5","0.003988940390143636","0.051538521854953175","0.0036181678726522892","0.012920353982300885","28.25","BTC-26DEC25","15.06424037","0","1","hold","False"
"1764298800000","100025.42440306196","91187.99","91510","0.0035312764323458534","0.04569273492961548","-0.002246703770532231","0.012939438700147712","28.208333333333332","BTC-26DEC25","2.15855814","0","1","hold","False"
"1764302400000","100025.42440306196","91405.01","91782.5","0.004129861153125081","0.05351713565292264","0.005558555771265829","0.012958579881656804","28.166666666666668","BTC-26DEC25","1.9696783","0","1","hold","False"
"1764306000000","100025.42440306196","91598.74","91935","0.0036710111951321345","0.04764156751015926","-0.00033621026761851934","0.012977777777777777","28.125","BTC-26DEC25","6.15600763","0","1","hold","False"
"1764309600000","100025.42440306196","91286.85","91615","0.0035947127105382393","0.04672059843370175","-0.0012764342072478056","0.012997032640949556","28.083333333333332","BTC-26DEC25","7.9947394","0","1","hold","False"
"1764313200000","100025.42440306196","90887.4","91227.5","0.0037419928394915036","0.04870706875772002","0.0006907240326085758","0.013016344725111442","28.041666666666668","BTC-26DEC25","55.83354474","0","1","hold","False"
"1764316800000","100025.42440306196","91680.2","92007.5","0.003570018390012253","0.04653773972694544","-0.0014979745587688428","0.013035714285714286","28","BTC-26DEC25","62.00104796","0","1","hold","False"
"1764320400000","100025.42440306196","91596.03","92390","0.008668170443631773","0.050253589070955874","0.00945610396175667","0.005797485109199205","62.958333333333336","BTC-30JAN26","1.75621843","0","1","hold","False"
"1764324000000","100025.42440306196","91828.68","92177.5","0.0037985953843615583","0.049665217264189924","0.0015905903985182837","0.013074626865671641","27.916666666666668","BTC-26DEC25","12.5531507","0","1","hold","False"
"1764327600000","100025.42440306196","91420.04","92225","0.008805071623245952","0.051114928707511297","0.010309759721427798","0.0058051689860835","62.875","BTC-30JAN26","1.33958863","0","1","hold","False"
"1764331200000","100025.42440306196","91504.07","91797.5","0.0032067426071866745","0.04205249287268753","-0.0060612795824022915","0.013113772455089821","27.833333333333332","BTC-26DEC25","2.6300087","0","1","hold","False"
"1764334800000","100025.42440306196","92367.85","92700","0.003595948157286255","0.04722714521413432","-0.0009062880692240014","0.013133433283358321","27.791666666666668","BTC-26DEC25","15.63342136","0","1","hold","False"
"1764338400000","100025.42440306196","92250.11","93052.5","0.00869798420836565","0.05059385236738585","0.009777119299656769","0.005816733067729084","62.75","BTC-30JAN26","2.37544542","0","1","hold","False"
"1764342000000","100025.42440306196","92366.58","93202.5","0.00905002653557152","0.052676566413027585","0.011855968406383068","0.005820598006644518","62.708333333333336","BTC-30JAN26","8.06325492","0","1","hold","False"
"1764345600000","100025.42440306196","90936.73","91782.5","0.009300642325713815","0.054171294397109715","0.013346826312003325","0.005824468085106383","62.666666666666664","BTC-30JAN26","7.98032396","0","1","hold","False"
"1764349200000","100025.42440306196","90673.19","91372.5","0.00771242304368025","0.044950649276539585","0.004122305963166331","0.005828343313373254","62.625","BTC-30JAN26","9.46269223","0","1","hold","False"
"1764352800000","100025.42440306196","90846.1","91667.5","0.009041664969657415","0.05273301273914711","0.011900789037416083","0.005832223701731025","62.583333333333336","BTC-30JAN26","0.75813963","0","1","hold","False"
"1764356400000","100025.42440306196","91158.85","91970","0.008898203520557812","0.051930887968078904","0.011094778707585892","0.005836109260493005","62.541666666666664","BTC-30JAN26","95.10740318","0","1","hold","False"
"1764360000000","100025.42440306196","91222.03","91495","0.0029923692774651567","0.03971690131908299","-0.008555825953644285","0.013272727272727273","27.5","BTC-26DEC25","1.50023894","0","1","hold","False"
"1764363600000","100025.42440306196","90903.27","91700","0.008764591196774196","0.051219358828380225","0.010375462897759813","0.005843895930620413","62.458333333333336","BTC-30JAN26","0.98298386","0","1","hold","False"
"1764367200000","100025.42440306196","91126.6","91410","0.003109959111828875","0.04140310306933274","-0.006909966839481851","0.013313069908814588","27.416666666666668","BTC-26DEC25","6.05970989","0","1","hold","False"
"1764370800000","100025.42440306196","90902.7","91725","0.009045935929295812","0.05293413409527809","0.012082430688464464","0.005851703406813627","62.375","BTC-30JAN26","0.60141371","0","1","hold","False"
"1764374400000","100025.42440306196","90901.99","91172.5","0.002975842443053267","0.03973838384321131","-0.008615274693374059","0.013353658536585366","27.333333333333332","BTC-26DEC25","1.88904227","0","1","hold","False"
"1764378000000","100025.42440306196","90889.99","91155","0.002915722622480077","0.03899500789759614","-0.009379037903930576","0.013374045801526718","27.291666666666668","BTC-26DEC25","0.59207773","0","1","hold","False"
"1764381600000","100025.42440306196","90810.91","91090","0.0030733091431414117","0.041165425220059275","-0.007229070192784764","0.013394495412844038","27.25","BTC-26DEC25","2.33564848","0","1","hold","False"
"1764385200000","100025.42440306196","90683","90990","0.0033854195383919983","0.04541542902957719","-0.0029995786273906526","0.01341500765696784","27.208333333333332","BTC-26DEC25","0.63816172","0","1","hold","False"
"1764396000000","100025.42440306196","90573.14","91310","0.00813552450538868","0.04783033199141264","0.00695113736054016","0.0058791946308724835","62.083333333333336","BTC-30JAN26","2.78555952","0","1","hold","False"
"1764399600000","100025.42440306196","90585.39","90845","0.002865914691099647","0.03868322449003529","-0.009814464261890747","0.01349768875192604","27.041666666666668","BTC-26DEC25","1.03860945","0","1","hold","False"
"1764403200000","100025.42440306196","90645.14","90992.5","0.003832086309315752","0.05180412973704628","0.0032856112185277626","0.01351851851851852","27","BTC-26DEC25","0.92963547","0","1","hold","False"
"1764410400000","100025.42440306196","90581.31","91387.5","0.008900180401453683","0.052466743147196675","0.011571722958771371","0.005895020188425303","61.916666666666664","BTC-30JAN26","0.88833863","0","1","hold","False"
"1764414000000","100025.42440306196","90698.18","91027.5","0.0036309438623796098","0.04931328408441144","0.0007318887355742335","0.013581395348837209","26.875","BTC-26DEC25","0.82560616","0","1","hold","False"
"1764417600000","100025.42440306196","90640.56","90987.5","0.0038276462546127377","0.05206549874286892","0.0034630142708192233","0.01360248447204969","26.833333333333332","BTC-26DEC25","4.29856238","0","1","hold","False"
"1764421200000","100025.42440306196","90814.91","91607.5","0.008727531635499108","0.051553052681707484","0.010646107300722987","0.005906945380984492","61.791666666666664","BTC-30JAN26","0.72070205","0","1","hold","False"
"1764424800000","100025.42440306196","90650.38","90980","0.0036361678792742325","0.049615000969536256","0.0009701411564521437","0.013644859813084113","26.75","BTC-26DEC25","0.82141786","0","1","hold","False"
"1764428400000","100025.42440306196","91100","91880","0.008562019758507233","0.0506436820287126","0.009728759678948925","0.005914922349763673","61.708333333333336","BTC-30JAN26","0.83150549","0","1","hold","False"
"1764432000000","100025.42440306196","91029.58","91792.5","0.008381011974349484","0.04960653033466316","0.008687611415744242","0.00591891891891892","61.666666666666664","BTC-30JAN26","0.58811511","0","1","hold","False"
"1764435600000","100025.42440306196","90456.03","91285","0.009164342056577013","0.054279673032869936","0.013356752140375006","0.0059229208924949294","61.625","BTC-30JAN26","0.54701327","0","1","hold","False"
"1764439200000","100025.42440306196","90723.02","91500","0.00856430925690077","0.05076004674590714","0.009833118464445704","0.005926928281461434","61.583333333333336","BTC-30JAN26","1.78512289","0","1","hold","False"
"1764442800000","100025.42440306196","90676.53","91470","0.00875055540832892","0.051899028691239905","0.01096808759442203","0.005930941096817874","61.541666666666664","BTC-30JAN26","1.07448837","0","1","hold","False"
"1764446400000","100025.42440306196","90986.94","91815","0.009100866563926724","0.05401327310297974","0.013078313753386247","0.005934959349593496","61.5","BTC-30JAN26","0.86795523","0","1","hold","False"
"1764453600000","100025.42440306196","90773.73","91067.5","0.0032362887368404536","0.04471591377716463","-0.00410112092315083","0.013817034700315457","26.416666666666668","BTC-26DEC25","1.29475582","0","1","hold","False"
"1764471600000","100025.42440306196","90935.44","91660","0.007967850598182613","0.04751420778766487","0.006550967488141382","0.005963240299523485","61.208333333333336","BTC-30JAN26","1.0901837","0","1","hold","False"
"1764475200000","100025.42440306196","90876.5","91667.5","0.008704120427173168","0.05194011917032489","0.010972816718008815","0.005967302452316077","61.166666666666664","BTC-30JAN26","0.52062182","0","1","hold","False"
"1764478800000","100025.42440306196","90802.88","91625","0.009053897849935932","0.05406417530023092","0.013092805157081638","0.005971370143149284","61.125","BTC-30JAN26","0.63801436","0","1","hold","False"
"1764482400000","100025.42440306196","90910.57","91695","0.008628589612846849","0.05155964870978062","0.010584205326424545","0.005975443383356071","61.083333333333336","BTC-30JAN26","1.81421321","0","1","hold","False"
"1764486000000","100025.42440306196","90988.11","91762.5","0.008510892247349577","0.050891069001216586","0.009911546816916245","0.005979522184300342","61.041666666666664","BTC-30JAN26","0.85137695","0","1","hold","False"
"1764489600000","100025.42440306196","91194.96","91952.5","0.008306818710156705","0.049704734905036026","0.008721128347658976","0.00598360655737705","61","BTC-30JAN26","0.71587209","0","1","hold","False"
"1764493200000","100025.42440306196","91411.32","92200","0.008627815460929611","0.05166074055894969","0.010673044044937378","0.005987696514012304","60.958333333333336","BTC-30JAN26","4.22204083","0","1","hold","False"
"1764496800000","100025.42440306196","91241.1","92007.5","0.008399723370279277","0.05032939584380743","0.009337603778143959","0.005991792065663475","60.916666666666664","BTC-30JAN26","0.81987563","0","1","hold","False"
"1764500400000","100025.42440306196","91059.38","91370","0.0034111807042831455","0.048119070804380604","-0.0009872093888561115","0.014106280193236715","25.875","BTC-26DEC25","0.84296441","0","1","hold","False"
"1764504000000","100025.42440306196","91485.87","91747.5","0.0028597858882470906","0.04040600706620083","-0.008723025191863687","0.014129032258064516","25.833333333333332","BTC-26DEC25","4.9912316","0","1","hold","False"
"1764507600000","100025.42440306196","91781.88","92490","0.007715248369285943","0.046323218447529034","0.005319106041771666","0.0060041124057573685","60.791666666666664","BTC-30JAN26","1.15063127","0","1","hold","False"
"1764511200000","100025.42440306196","91499.72","91750","0.0027353089167923006","0.038772339985599605","-0.010402417295953797","0.0141747572815534","25.75","BTC-26DEC25","5.38897497","0","1","hold","False"
"1764514800000","100025.42440306196","91455.99","91762.5","0.003351448057147488","0.04758295782919286","-0.0016147731270470082","0.01419773095623987","25.708333333333332","BTC-26DEC25","1.21762805","0","1","hold","False"
"1764518400000","100025.42440306196","91844.11","92132.5","0.0031399944971974847","0.04465316849910709","-0.0045676107216721315","0.01422077922077922","25.666666666666668","BTC-26DEC25","3.61093489","0","1","hold","False"
"1764522000000","100025.42440306196","91497.65","91810","0.003413748877703515","0.048625105965337874","-0.0006187964736865167","0.01424390243902439","25.625","BTC-26DEC25","3.00910966","0","1","hold","False"
"1764525600000","100025.42440306196","91464.01","91752.5","0.0031541368020056026","0.04500038825011251","-0.004266712727086189","0.014267100977198698","25.583333333333332","BTC-26DEC25","2.5548396","0","1","hold","False"
"1764529200000","100025.42440306196","91466.34","91797.5","0.0036205668664559543","0.05173925897251901","0.0024488837686038427","0.01429037520391517","25.541666666666668","BTC-26DEC25","0.84677232","0","1","hold","False"
"1764532800000","100025.42440306196","91319.34","91600","0.0030733905873607803","0.0439916691916347","-0.005322056298561381","0.01431372549019608","25.5","BTC-26DEC25","2.32939249","0","1","hold","False"
"1764536400000","100025.42440306196","91180","91472.5","0.003207940337793369","0.045992728901914755","-0.0033444233075778824","0.014337152209492637","25.458333333333332","BTC-26DEC25","6.54985278","0","1","hold","False"
"1764540000000","100025.42440306196","91224.83","91995","0.008442547933495748","0.05100463441201569","0.009963255101670863","0.006041379310344828","60.416666666666664","BTC-30JAN26","0.60872738","0","1","hold","False"
"1764543600000","100025.42440306196","90369.51","90657.5","0.003186804930114251","0.045839755644993166","-0.0035444808082088046","0.01438423645320197","25.375","BTC-26DEC25","10.54682535","0","1","hold","False"
"1764547200000","100025.42440306196","87002.03","87660","0.007562697100286009","0.04575222831388497","0.004702504556978895","0.006049723756906078","60.333333333333336","BTC-30JAN26","39.75554385","0","1","hold","False"
"1764550800000","100025.42440306196","87178.31","87985","0.009253333770750993","0.05601880016017878","0.01496489552990925","0.006053904630269523","60.291666666666664","BTC-30JAN26","15.15287648","0","1","hold","False"
"1764554400000","100025.42440306196","86726.9","87315","0.006781056396573781","0.04108025866804033","0.00002216738173327782","0.006058091286307054","60.25","BTC-30JAN26","12.97043817","0","1","hold","False"
"1764558000000","100025.42440306196","86349.27","86985","0.007362308911239124","0.04463240557955344","0.003570121842529219","0.006062283737024221","60.208333333333336","BTC-30JAN26","10.21173467","0","1","hold","False"
"1764561600000","100025.42440306196","85797.99","86365","0.006608662976836488","0.040091334956431884","-0.0009751470380279506","0.006066481994459834","60.166666666666664","BTC-30JAN26","17.02860077","0","1","hold","False"
"1764565200000","100025.42440306196","85998.86","86525","0.006117988075655889","0.03714038499150769","-0.003930301079178384","0.00607068607068607","60.125","BTC-30JAN26","5.89739153","0","1","hold","False"
"1764568800000","100025.42440306196","86232.65","86820","0.006811225214579553","0.04137748465999784","0.00030258868218924033","0.006074895977808599","60.083333333333336","BTC-30JAN26","2.62148111","0","1","hold","False"
"1764572400000","100025.42440306196","86539.21","87067.5","0.006104631646163483","0.03711073783510903","-0.003968373892857663","0.00607911172796669","60.041666666666664","BTC-30JAN26","2.22823717","0","1","hold","False"
"1764576000000","100025.42440306196","86857.98","87375","0.005952475523837819","0.036210892770013395","-0.004872440563319939","0.006083333333333333","60","BTC-30JAN26","4.12660908","0","1","hold","False"
"1764579600000","100025.42440306196","86697.01","87380","0.007877895673680246","0.047957168937761606","0.006869608131646249","0.006087560806115357","59.958333333333336","BTC-30JAN26","0.58493421","0","1","hold","False"
"1764583200000","100025.42440306196","86632.21","86882.5","0.0028891101819981113","0.0423220822647215","-0.007326747166716629","0.014648829431438127","24.916666666666668","BTC-26DEC25","3.87564749","0","1","hold","False"
"1764586800000","100025.42440306196","86119.98","86830","0.008244544413503085","0.05025901813659501","0.009162984733672254","0.006096033402922756","59.875","BTC-30JAN26","351.60588094","0","1","hold","False"
