date,turnover,weights
2023-06-30,0.034986232680533705,"{'SPY': 0.16036149800459362, 'QQQ': 0.09826920276413212, 'TLT': 0.08135076472932161, 'IEF': 0.04244992155537423, 'TIP': 0.0, 'LQD': 0.14677096936798176, 'HYG': 0.1964642245557847, 'DBC': 0.12736818062137062, 'GLD': 0.01734454883603019, 'SHY': 0.12962068956541126}"
2023-07-31,0.030137357721319466,"{'SPY': 0.1594056580631512, 'QQQ': 0.10144011764851382, 'TLT': 0.08739268792421188, 'IEF': 0.0389757309703145, 'TIP': 0.0, 'LQD': 0.14796839128507605, 'HYG': 0.1959484257182802, 'DBC': 0.1320265994856641, 'GLD': 0.009634069503228496, 'SHY': 0.12720831940155986}"
2023-08-31,0.0495529982600267,"{'SPY': 0.15895831961320012, 'QQQ': 0.10803382873694135, 'TLT': 0.08608024860838771, 'IEF': 0.04644076678008773, 'TIP': 0.00514547392537937, 'LQD': 0.14339664792333628, 'HYG': 0.1836695278184973, 'DBC': 0.1323831200730535, 'GLD': 0.0034679894005130224, 'SHY': 0.1324240771206036}"
2023-09-29,0.11733788909096392,"{'SPY': 0.16437591258477707, 'QQQ': 0.1234807431510376, 'TLT': 0.07391666224499671, 'IEF': 0.05367225958605825, 'TIP': 0.01745349324080525, 'LQD': 0.12533815277767016, 'HYG': 0.1552226647820725, 'DBC': 0.13312359889770403, 'GLD': 0.01483916965710066, 'SHY': 0.13857734307777783}"
2023-10-31,0.04419432197090295,"{'SPY': 0.16637181610544433, 'QQQ': 0.13187428300305165, 'TLT': 0.07457706338723626, 'IEF': 0.05755614148089954, 'TIP': 0.016789755754957517, 'LQD': 0.12058920623307309, 'HYG': 0.1417719175449098, 'DBC': 0.13626020802143515, 'GLD': 0.01160543993925666, 'SHY': 0.14260416852973604}"
2023-11-30,0.03288137188386321,"{'SPY': 0.16402564193888697, 'QQQ': 0.13396896902272254, 'TLT': 0.07902259921098478, 'IEF': 0.061598081585442346, 'TIP': 0.016384806122833107, 'LQD': 0.12109563919249482, 'HYG': 0.13757466564225113, 'DBC': 0.13917735770596784, 'GLD': 0.0021131296986654897, 'SHY': 0.145039109879751}"
2023-12-29,0.01803804480990127,"{'SPY': 0.16399182499718065, 'QQQ': 0.13445798039703455, 'TLT': 0.08357968116005009, 'IEF': 0.061699996144477715, 'TIP': 0.00959222601020926, 'LQD': 0.12353034079898657, 'HYG': 0.13870272714028, 'DBC': 0.13948560912398525, 'GLD': 0.0, 'SHY': 0.1449596142277961}"
2024-01-31,0.03567770195046788,"{'SPY': 0.16070914867527247, 'QQQ': 0.131048308103113, 'TLT': 0.08736706999207863, 'IEF': 0.06084865181319681, 'TIP': 0.005004160281778834, 'LQD': 0.1283694062303464, 'HYG': 0.14791512385212557, 'DBC': 0.13719011306771126, 'GLD': 0.0, 'SHY': 0.14154801798437722}"
2024-02-29,0.020171867279881513,"{'SPY': 0.1570330864893333, 'QQQ': 0.12930358661304606, 'TLT': 0.08763383306463894, 'IEF': 0.059804725675974765, 'TIP': 0.005159899266018156, 'LQD': 0.13038714585085126, 'HYG': 0.15556081581476178, 'DBC': 0.13688763908783888, 'GLD': 0.0, 'SHY': 0.13822926813753691}"
2024-03-28,0.04502113214739605,"{'SPY': 0.1631020861473365, 'QQQ': 0.13625899989288837, 'TLT': 0.09144522927685174, 'IEF': 0.05137296524100854, 'TIP': 0.0, 'LQD': 0.1269098932142158, 'HYG': 0.1501191620786836, 'DBC': 0.1407786497897136, 'GLD': 0.0, 'SHY': 0.1400130143593019}"
2024-04-30,0.02115609284588383,"{'SPY': 0.16135656265178816, 'QQQ': 0.1348604881965681, 'TLT': 0.09870042741989711, 'IEF': 0.04690833240906866, 'TIP': 0.0, 'LQD': 0.12677559871446226, 'HYG': 0.14728407817930372, 'DBC': 0.14348712712378087, 'GLD': 0.0, 'SHY': 0.1406273853051312}"
2024-05-31,0.011820858297117619,"{'SPY': 0.16122726843313917, 'QQQ': 0.1359808367436238, 'TLT': 0.10164457817472702, 'IEF': 0.04455882455798939, 'TIP': 0.0, 'LQD': 0.1253860894145115, 'HYG': 0.14524196040042395, 'DBC': 0.14415127257642038, 'GLD': 0.0, 'SHY': 0.14180916969916488}"
2024-06-28,0.009501286780302466,"{'SPY': 0.1622219228457593, 'QQQ': 0.13554476382037003, 'TLT': 0.1037837790791657, 'IEF': 0.04055466821209553, 'TIP': 0.0, 'LQD': 0.12599961873934712, 'HYG': 0.14577218166092445, 'DBC': 0.14384085845541678, 'GLD': 0.0, 'SHY': 0.1422822071869212}"
2024-07-31,0.046878750319536346,"{'SPY': 0.16508113260292975, 'QQQ': 0.12612539090036795, 'TLT': 0.1060406915802355, 'IEF': 0.03219632920120844, 'TIP': 0.0, 'LQD': 0.13153660392219854, 'HYG': 0.15329311308368718, 'DBC': 0.14130031942246574, 'GLD': 0.005265336295913796, 'SHY': 0.13916108299099328}"
2024-08-30,0.05309471721827801,"{'SPY': 0.16923715146731072, 'QQQ': 0.11994841620253945, 'TLT': 0.11276285476827698, 'IEF': 0.019915064105457393, 'TIP': 0.0, 'LQD': 0.13758812297295447, 'HYG': 0.16291077058964776, 'DBC': 0.14056054036994753, 'GLD': 0.0, 'SHY': 0.13707707952386577}"
2024-09-30,0.016431101354330353,"{'SPY': 0.17135281446895895, 'QQQ': 0.11756398352789388, 'TLT': 0.11446042605241954, 'IEF': 0.014822168923306468, 'TIP': 0.0, 'LQD': 0.13922956948629872, 'HYG': 0.16544798877167377, 'DBC': 0.13982231754957886, 'GLD': 0.0, 'SHY': 0.1373007312198699}"
2024-10-31,0.012806705170287425,"{'SPY': 0.17332748924755803, 'QQQ': 0.11413393113292938, 'TLT': 0.11534964132502237, 'IEF': 0.012176377464584288, 'TIP': 0.0, 'LQD': 0.1404649991339222, 'HYG': 0.16760419379880626, 'DBC': 0.13949480881812182, 'GLD': 0.0, 'SHY': 0.13744855907905573}"
2024-11-29,0.05842765396197155,"{'SPY': 0.17197031759647255, 'QQQ': 0.10564797689777825, 'TLT': 0.1104868525026943, 'IEF': 0.007197903181338136, 'TIP': 0.0, 'LQD': 0.14392336198263178, 'HYG': 0.18536856439732788, 'DBC': 0.13123083473541375, 'GLD': 0.007991093533754599, 'SHY': 0.1361830951725889}"
2024-12-31,0.037587784561234905,"{'SPY': 0.17817197828315137, 'QQQ': 0.10367467697312115, 'TLT': 0.116774836592706, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.1436879493071678, 'HYG': 0.1869244780754233, 'DBC': 0.13597916856124528, 'GLD': 0.0015302973392587057, 'SHY': 0.1332566148679266}"
2025-01-31,0.01312585229914834,"{'SPY': 0.1784138696066616, 'QQQ': 0.10431435719446536, 'TLT': 0.12245619119742561, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.14301912606553174, 'HYG': 0.18360833385442216, 'DBC': 0.1353955422358778, 'GLD': 0.0, 'SHY': 0.1327925798456157}"
2025-02-28,0.020467071508150348,"{'SPY': 0.17667088591401853, 'QQQ': 0.10837885223655651, 'TLT': 0.1182534564876894, 'IEF': 0.000753762511050372, 'TIP': 0.0, 'LQD': 0.14276930916982128, 'HYG': 0.18517910056227055, 'DBC': 0.13135754177989245, 'GLD': 0.0014308903795229614, 'SHY': 0.13520620095917807}"
2025-03-31,0.032949966625106866,"{'SPY': 0.17443286407322992, 'QQQ': 0.10690707119031168, 'TLT': 0.1205308213444996, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.14263414936465216, 'HYG': 0.19227989005336338, 'DBC': 0.12565349027319525, 'GLD': 0.008527719344173445, 'SHY': 0.12903399435657487}"
2025-04-30,0.04116326154026074,"{'SPY': 0.17090448079551743, 'QQQ': 0.10368688533325297, 'TLT': 0.11718859177831957, 'IEF': 0.005900716236690593, 'TIP': 0.0, 'LQD': 0.14406026678863323, 'HYG': 0.20211567668550226, 'DBC': 0.12032795375999834, 'GLD': 0.0033624237881911268, 'SHY': 0.1324530048338946}"
2025-05-30,0.0626435051977875,"{'SPY': 0.18362444464659206, 'QQQ': 0.09490374523045227, 'TLT': 0.13251802713926708, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.14069075091831812, 'HYG': 0.20319495290895903, 'DBC': 0.12252103092341314, 'GLD': 0.0, 'SHY': 0.12254704823299836}"
2025-06-30,0.05178757466381434,"{'SPY': 0.18888738648432363, 'QQQ': 0.08550247847460402, 'TLT': 0.1447287478485375, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.1338189199206839, 'HYG': 0.20258687494388217, 'DBC': 0.13094115570831827, 'GLD': 0.0, 'SHY': 0.11353443661965049}"
2025-07-31,0.09842941460665003,"{'SPY': 0.20746324357788448, 'QQQ': 0.05751143415416609, 'TLT': 0.14435383364193557, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.13601176771576512, 'HYG': 0.23103287735856518, 'DBC': 0.1277645192737003, 'GLD': 0.0, 'SHY': 0.09586232427798336}"
2025-08-29,0.08393701146088482,"{'SPY': 0.22386291462890756, 'QQQ': 0.03916784588086717, 'TLT': 0.13445146657199145, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.1378240030800012, 'HYG': 0.25478947667374846, 'DBC': 0.11922966453242412, 'GLD': 0.0, 'SHY': 0.09067462863206022}"
2025-09-30,0.11506908286432346,"{'SPY': 0.24549255662886577, 'QQQ': 0.00992442561363283, 'TLT': 0.12408253275390628, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.1406207734197766, 'HYG': 0.28789760576617657, 'DBC': 0.1078201194350188, 'GLD': 0.0, 'SHY': 0.08416198638262329}"
2025-10-31,0.12418478494908441,"{'SPY': 0.23298485220113554, 'QQQ': 0.032851059759128214, 'TLT': 0.15338141873196118, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.12515622190699702, 'HYG': 0.27964543722441254, 'DBC': 0.11768699178601068, 'GLD': 0.0, 'SHY': 0.05829401839035487}"
2025-11-28,0.11264879351153972,"{'SPY': 0.22822504734322302, 'QQQ': 0.04628505133766725, 'TLT': 0.18261115176690382, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.1074773738161196, 'HYG': 0.2547634463077243, 'DBC': 0.13134766392829889, 'GLD': 0.0, 'SHY': 0.04929026550006321}"
2025-12-31,0.06087647988177093,"{'SPY': 0.23174466848928238, 'QQQ': 0.04354371837489253, 'TLT': 0.20397881014851016, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.08238187627883167, 'HYG': 0.2534484277911607, 'DBC': 0.1368986243415187, 'GLD': 0.0, 'SHY': 0.04800387457580402}"
2026-01-30,0.05973413353973216,"{'SPY': 0.22025224275169789, 'QQQ': 0.05338660754087232, 'TLT': 0.20539009815918113, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.06487238010993483, 'HYG': 0.2713700400484585, 'DBC': 0.13603347947813388, 'GLD': 0.0, 'SHY': 0.04869515191172148}"
2026-02-27,0.06467528694396393,"{'SPY': 0.22906172772860056, 'QQQ': 0.04355781918769536, 'TLT': 0.2204721037269637, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.044351339584415006, 'HYG': 0.27678230927207087, 'DBC': 0.13906736318181828, 'GLD': 0.0, 'SHY': 0.04670733731843635}"
2026-03-31,0.0511975744110648,"{'SPY': 0.23278460447960553, 'QQQ': 0.046468044471071425, 'TLT': 0.22908933319335845, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.030942740831468314, 'HYG': 0.2645921208194852, 'DBC': 0.14424293637965868, 'GLD': 0.0, 'SHY': 0.05188021982535258}"
2026-04-30,0.1700905437328934,"{'SPY': 0.20009024146287632, 'QQQ': 0.07308965937725528, 'TLT': 0.19220652960345663, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.0649497016169158, 'HYG': 0.2737147505363619, 'DBC': 0.128774831119843, 'GLD': 0.0, 'SHY': 0.06717428628329122}"
2026-05-29,0.06511352934856568,"{'SPY': 0.18578023343811553, 'QQQ': 0.07744323685728376, 'TLT': 0.17904119050726117, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.09217218440257721, 'HYG': 0.2746954549449548, 'DBC': 0.12551029047369136, 'GLD': 0.0, 'SHY': 0.06535740937611621}"
2026-06-08,0.04937297907930871,"{'SPY': 0.17244467053528456, 'QQQ': 0.09161493989128922, 'TLT': 0.18029943509090487, 'IEF': 0.0, 'TIP': 0.0, 'LQD': 0.10094266613156697, 'HYG': 0.26433914470020653, 'DBC': 0.12599635066670684, 'GLD': 0.0, 'SHY': 0.06436279298404113}"
