date,regime,weights,controls,realizedVol60d,turnover
2018-06-29,Expansion,"{'SPY': 0.21693242508651492, 'QQQ': 0.03397727057330445, 'IWM': 0.266143167738157, 'EFA': 0.028970802188432593, 'EEM': 0.0, 'TLT': 0.05994154493073972, 'IEF': 0.023565999976183437, 'TIP': 0.009290933325703143, 'LQD': 0.05187020223541487, 'HYG': 0.0888431048722469, 'DBC': 0.19724430848781171, 'GLD': 0.0, 'SHY': 0.023220240585491436}",[],0.06925476313630613,0.2286237477714359
2018-07-31,Slowdown,"{'SPY': 0.11283845939118725, 'QQQ': 0.0, 'IWM': 0.14308876717813904, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.22592243003564386, 'IEF': 0.09016842206870619, 'TIP': 0.0, 'LQD': 0.0917995901485298, 'HYG': 0.07085558562544492, 'DBC': 0.2384431349629756, 'GLD': 0.011183803682909626, 'SHY': 0.015699806906463776}",[],0.06224504297156215,0.6497906505372308
2018-08-31,Slowdown,"{'SPY': 0.10002773978116382, 'QQQ': 0.0, 'IWM': 0.12105245529437748, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.24836313602248616, 'IEF': 0.10151465336823869, 'TIP': 0.0, 'LQD': 0.10206770899699268, 'HYG': 0.0662857303596223, 'DBC': 0.24610312129510362, 'GLD': 0.0040250481462726345, 'SHY': 0.010560406735742671}",[],0.06345121087628294,0.1034300849339314
2018-09-28,Contraction,"{'SPY': 0.02335575964355288, 'QQQ': 0.0, 'IWM': 0.05790349665816162, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.10635128273811632, 'TIP': 0.0, 'LQD': 0.11470937345165758, 'HYG': 0.01164930209368011, 'DBC': 0.1830559554354515, 'GLD': 0.0, 'SHY': 0.15297482997938017}",[],0.054272809125705486,0.5230591620913875
2018-10-31,Contraction,"{'SPY': 0.035772771827758294, 'QQQ': 0.0, 'IWM': 0.04880146839721273, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.10659908076821374, 'TIP': 0.0, 'LQD': 0.0697070866112557, 'HYG': 0.0, 'DBC': 0.19996241325449363, 'GLD': 0.0, 'SHY': 0.18915717914106603}",[],0.047718274263251856,0.13150723439006168
2018-11-30,Contraction,"{'SPY': 0.0688877454162277, 'QQQ': 0.0, 'IWM': 0.006467356369574313, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.11365706163398741, 'TIP': 0.0, 'LQD': 0.05379247909987433, 'HYG': 0.008051020093297402, 'DBC': 0.20332638073459156, 'GLD': 0.0, 'SHY': 0.1958179566524475}",[],0.047806028076442415,0.11649743907803968
2018-12-31,Contraction,"{'SPY': 0.056490430679403326, 'QQQ': 0.0, 'IWM': 0.02776382158772179, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.09687688508688841, 'TIP': 0.0, 'LQD': 0.07101420842753663, 'HYG': 0.0, 'DBC': 0.20520192161808126, 'GLD': 0.0, 'SHY': 0.19265273260036872}",[],0.05301982343584662,0.08078747085859904
2019-01-31,Contraction,"{'SPY': 0.036680146933262374, 'QQQ': 0.0, 'IWM': 0.041792038244100625, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.09423655272462841, 'TIP': 0.0, 'LQD': 0.0980622506875746, 'HYG': 0.0, 'DBC': 0.18724960214951292, 'GLD': 0.0, 'SHY': 0.19197940926092127}",[],0.049165962703344834,0.08215251783283355
2019-02-28,Contraction,"{'SPY': 0.041997426231559054, 'QQQ': 0.0, 'IWM': 0.042438232753841676, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.07750248957443112, 'TIP': 0.0, 'LQD': 0.09013974068094927, 'HYG': 0.0, 'DBC': 0.20111896571716767, 'GLD': 0.0, 'SHY': 0.19680314504205126}",[],0.04469964522210747,0.0493131463136451
2019-03-29,Contraction,"{'SPY': 0.042069975527988926, 'QQQ': 0.0, 'IWM': 0.04644849682157242, 'EFA': 0.0, 'EEM': 0.0, 'TLT': 0.35, 'IEF': 0.0801990108814669, 'TIP': 0.0, 'LQD': 0.0773483010500423, 'HYG': 0.0, 'DBC': 0.20518834208398776, 'GLD': 0.0, 'SHY': 0.19874587363494187}",[],0.040687033150940764,0.025582879261814052
